ticker,company_name,ceo_name,salary,industry
PRAA,"PRA Group, Inc.",Kevin Stevenson,"$5,636,586",Financials
PRG,"PROG Holdings, Inc.",Steven Michaels,"$7,458,031",Financials
PRI,"Primerica, Inc.",Glenn Williams,"$5,055,625",Financials
PRK,Park National Corporation,David Trautman,"$2,325,563",Financials
PRU,"Prudential Financial, Inc.",Charles Lowrey,"$19,799,737",Financials
PVBC,"Provident Bancorp, Inc.",David Mansfield,"$1,125,374",Financials
PWP,Perella Weinberg Partners,Peter Weinberg,"$71,759,475",Financials
QCRH,"QCR Holdings, Inc.",Larry Helling,"$1,939,141",Financials
RBB,RBB Bancorp,Yee Thian,"$4,287,046",Financials
RBCAA,"Republic Bancorp, Inc.",Steven Trager,"$662,550",Financials
RC,Ready Capital Corporation,Andrew Ahlborn,"$2,196,516",Financials
RDN,Radian Group Inc.,Richard Thornberry,"$9,286,766",Financials
RE,"Everest Re Group, Ltd.",Juan Andrade,"$8,866,126",Financials
RF,Regions Financial Corporation,John Turner Jr.,"$13,444,577",Financials
RGA,"Reinsurance Group of America, Incorporated",Anna Manning,"$16,109,515",Financials
RILY,"B. Riley Financial, Inc.",Bryant Riley,"$20,006,438",Financials
RJF,"Raymond James Financial, Inc.",Paul Reilly,"$13,901,046",Financials
RKT,"Rocket Companies, Inc.",Jay Farner,"$1,603,475",Financials
RLI,RLI Corp.,Jonathan Michael,"$6,004,410",Financials
RM,Regional Management Corp.,Robert Beck,"$3,726,285",Financials
RNR,RenaissanceRe Holdings Ltd.,Kevin O'Donnell,"$8,868,902",Financials
RNST,Renasant Corporation,C. Waycaster,"$3,190,763",Financials
ROOT,"Root, Inc.",Alexander Timm,"$5,784,695",Financials
RRBI,"Red River Bancshares, Inc.",R. Chatelain,"$852,261",Financials
RWT,"Redwood Trust, Inc.",Christopher Abate,"$13,598,971",Financials
RYAN,"Ryan Specialty Holdings, Inc.",Patrick Ryan,"$2,456,731",Financials
SAFT,"Safety Insurance Group, Inc.",George Murphy,"$3,236,556",Financials
SAMG,Silvercrest Asset Management Group Inc.,Richard Hough III,"$3,323,449",Financials
SASR,"Sandy Spring Bancorp, Inc.",Daniel Schrider,"$2,645,831",Financials
SBCF,Seacoast Banking Corporation of Florida,Charles Shaffer,"$2,771,441",Financials
SBNY,Signature Bank,Joseph DePaolo,"$8,975,851",Financials
SBSI,"Southside Bancshares, Inc.",Lee Gibson,"$1,442,701",Financials
SBT,"Sterling Bancorp, Inc.",Thomas O'Brien,"$3,046,531",Financials
SCHW,The Charles Schwab Corporation,Walter Bettinger II,"$21,938,404",Financials
SCU,"Sculptor Capital Management, Inc.",James Levin,"$145,788,003",Financials
SEIC,SEI Investments Company,Alfred West Jr.,"$2,367,239",Financials
SF,Stifel Financial Corp.,Ronald Kruszewski,"$13,555,232",Financials
SFBS,"ServisFirst Bancshares, Inc.",Thomas Broughton,"$2,546,502",Financials
SFNC,Simmons First National Corporation,George Makris,"$5,772,713",Financials
SFST,"Southern First Bancshares, Inc.",R. Seaver Jr.,"$1,279,479",Financials
SHBI,"Shore Bancshares, Inc.",Lloyd Beatty Jr.,"$1,105,740",Financials
SI,Silvergate Capital Corporation,Alan Lane,"$1,884,426",Financials
SIGI,"Selective Insurance Group, Inc.",John Marchioni,"$5,435,625",Financials
SIVB,SVB Financial Group,Greg Becker,"$9,922,132",Financials
SLM,SLM Corporation,Jonathan Witter,"$7,047,062",Financials
SLQT,"SelectQuote, Inc.",Timothy Danker,"$3,154,343",Financials
SMBC,"Southern Missouri Bancorp, Inc.",Greg Steffens,"$651,898",Financials
SMBK,"SmartFinancial, Inc.",William Carroll Jr.,"$1,079,622",Financials
SMMF,"Summit Financial Group, Inc.",H. Maddy III,"$1,296,705",Financials
SNEX,StoneX Group Inc.,Sean O'Connor,"$4,748,563",Financials
SNV,Synovus Financial Corp.,Kevin Blair,"$5,638,982",Financials
SOFI,"SoFi Technologies, Inc.",Anthony Noto,"$102,998,110",Financials
SPFI,"South Plains Financial, Inc.",Curtis Griffith,"$1,042,838",Financials
SPGI,"S&P Global, Inc.",Douglas Peterson,"$16,143,770",Financials
SPNT,SiriusPoint Ltd.,Siddhartha Sankaran,"$12,374,251",Financials
SRCE,1st Source Corporation,Christopher Murphy,"$2,010,211",Financials
SSB,South State Corporation,John Corbett,"$5,311,551",Financials
STBA,"S&T Bancorp, Inc.",Christopher McComish,"$887,244",Financials
STC,Stewart Information Services Corporation,Frederick Eppinger Jr.,"$5,147,655",Financials
STEP,"StepStone Group, Inc.",Scott Hart,"$6,210,738",Financials
STT,State Street Corporation,Ronald O'Hanley,"$14,113,660",Financials
STWD,"Starwood Property Trust, Inc.",Barry Sternlicht,$0,Financials
SUNL,"Sunlight Financial Holdings, Inc.",Matthew Potere,"$5,162,021",Financials
SWKH,SWK Holdings Corporation,Winston Black,"$2,663,660",Financials
SYF,Synchrony Financial,Brian Doubles,"$8,880,347",Financials
TBBK,"The Bancorp, Inc.",Damian Kozlowski,"$4,610,714",Financials
TBK,"Triumph Financial, Inc.",Aaron Graft,"$2,444,169",Financials
TCBI,"Texas Capital Bancshares, Inc.",Robert Holmes,"$23,622,960",Financials
TCBK,TriCo Bancshares,Richard Smith,"$2,441,604",Financials
TCBX,"Third Coast Bancshares, Inc.",Bart Caraway,"$1,550,718",Financials
TFC,Truist Financial Corporation,William Rogers Jr.,"$10,395,426",Financials
TFSL,TFS Financial Corporation,Marc Stefanski,"$4,751,324",Financials
THFF,First Financial Corporation,Norman Lowery,"$2,186,641",Financials
THG,"The Hanover Insurance Group, Inc.",John Roche,"$6,773,668",Financials
TIG,"Trean Insurance Group, Inc.",Andrew O’Brien,"$767,182",Financials
TIPT,Tiptree Inc.,Jonathan Ilany,"$9,168,916",Financials
TMP,Tompkins Financial Corporation,Stephen Romaine,"$2,180,713",Financials
TOWN,TowneBank,J. Davis,"$1,726,871",Financials
TREE,"LendingTree, Inc.",Douglas Lebda,"$1,369,813",Financials
TRMK,Trustmark Corporation,Duane Dewey,"$2,472,426",Financials
TROW,"T. Rowe Price Group, Inc.",William Stromberg,"$17,127,330",Financials
TRST,TrustCo Bank Corp NY,Robert McCormick,"$3,184,330",Financials
TRTX,"TPG RE Finance Trust, Inc.",Matthew Coleman,"$1,220,000",Financials
TRUP,"Trupanion, Inc.",Darryl Rawlings,"$4,962,422",Financials
TRV,"The Travelers Companies, Inc.",Alan Schnitzer,"$19,853,697",Financials
TW,Tradeweb Markets Inc.,Lee Olesky,"$14,771,567",Financials
TWO,Two Harbors Investment Corp.,William Greenberg,"$4,737,627",Financials
UBSI,"United Bankshares, Inc.",Richard Adams,"$4,629,578",Financials
UCBI,"United Community Banks, Inc.",H. Harton,"$3,015,446",Financials
UFCS,"United Fire Group, Inc.",Randy Ramlo,"$2,387,206",Financials
UMBF,UMB Financial Corporation,J. Kemper,"$4,975,063",Financials
UMPQ,Umpqua Holdings Corporation,Cort O'Haver,"$4,322,852",Financials
UNM,Unum Group,Richard McKenney,"$9,349,680",Financials
UNTY,"Unity Bancorp, Inc.",James Hughes,"$2,373,879",Financials
UPST,"Upstart Holdings, Inc.",Dave Girouard,"$14,955,933",Financials
USB,U.S. Bancorp,Andrew Cecere,"$19,166,276",Financials
UVE,"Universal Insurance Holdings, Inc.",Stephen Donaghy,"$3,540,457",Financials
UVSP,Univest Financial Corporation,Jeffrey Schweitzer,"$1,648,678",Financials
UWMC,UWM Holdings Corp.,Mat Ishbia,"$7,808,350",Financials
VALU,"Value Line, Inc.",Howard Brecher,"$789,500",Financials
VBTX,"Veritex Holdings, Inc.",C. Holland III,"$3,104,142",Financials
VCTR,"Victory Capital Holdings, Inc.",David Brown,"$7,085,179",Financials
VEL,"Velocity Financial, Inc.",Christopher Farrar,"$2,647,384",Financials
VIRT,"Virtu Financial, Inc.",Douglas Cifu,"$10,107,261",Financials
VLY,Valley National Bancorp,Ira Robbins,"$5,349,830",Financials
VOYA,"Voya Financial, Inc.",Rodney Martin Jr.,"$16,030,105",Financials
VRTS,"Virtus Investment Partners, Inc.",George Aylward,"$8,614,996",Financials
WABC,Westamerica Bancorporation,David Payne,"$750,563",Financials
WAFD,"Washington Federal, Inc.",Brent Beardall,"$3,596,934",Financials
WAL,Western Alliance Bancorporation,Kenneth Vecchione,"$7,323,619",Financials
WASH,"Washington Trust Bancorp, Inc.",Edward Handy,"$1,842,107",Financials
WBS,Webster Financial Corporation,John Ciulla,"$4,721,527",Financials
WD,"Walker & Dunlop, Inc.",William Walker,"$7,558,968",Financials
WETF,"WisdomTree, Inc.",Jonathan Steinberg,"$4,317,175",Financials
WFC,Wells Fargo & Company,Charles Scharf,"$21,350,906",Financials
WRB,W. R. Berkley Corporation,W. Berkley Jr.,"$14,147,305",Financials
WRLD,World Acceptance Corporation,R. Prashad,"$933,965",Financials
WSBC,"WesBanco, Inc.",Todd Clossin,"$2,706,287",Financials
WSBF,"Waterstone Financial, Inc.",Douglas Gordon,"$1,597,355",Financials
WSFS,WSFS Financial Corporation,Rodger Levenson,"$3,386,092",Financials
WTBA,"West Bancorporation, Inc.",David Nelson,"$1,027,900",Financials
WTFC,Wintrust Financial Corporation,Edward Wehmer,"$7,140,312",Financials
WTM,"White Mountains Insurance Group, Ltd.",Manning Rountree,"$7,185,569",Financials
WTW,Willis Towers Watson PLC,John Haley,"$20,337,292",Financials
ZION,"Zions Bancorporation, NA",Harris Simmons,"$4,656,113",Financials
A,"Agilent Technologies, Inc.",Michael McMullen,"$15,967,631",Health%20Care
AADI,"Aadi Bioscience, Inc.",Neil Desai,"$3,740,268",Health%20Care
ABBV,AbbVie Inc.,Richard Gonzalez,"$23,912,154",Health%20Care
ABC,AmerisourceBergen Corporation,Steven Collis,"$14,873,815",Health%20Care
ABCL,"AbCellera Biologics, Inc.",Carl G. Hansen,"$9,116,252",Health%20Care
ABMD,"ABIOMED, Inc.",Michael Minogue,"$12,665,992",Health%20Care
ABSI,Absci Corp.,Sean McClain,"$3,741,313",Health%20Care
ABT,Abbott Laboratories,Robert Ford,"$24,914,886",Health%20Care
ABUS,Arbutus Biopharma Corporation,William Collier,"$3,215,289",Health%20Care
ACAD,ACADIA Pharmaceuticals Inc.,Stephen Davis,"$9,793,288",Health%20Care
ACCD,"Accolade, Inc.",Rajeev Singh,"$6,098,503",Health%20Care
ACET,"Adicet Bio, Inc.",Chen Schor,"$9,756,998",Health%20Care
ACHC,"Acadia Healthcare Company, Inc.",Debra Osteen,"$9,853,107",Health%20Care
ACRS,"Aclaris Therapeutics, Inc.",Neal Walker,"$6,854,936",Health%20Care
ADGI,"Invivyd, Inc.",Tillman Gerngross,"$30,650,874",Health%20Care
ADMA,"ADMA Biologics, Inc.",Adam Grossman,"$4,361,250",Health%20Care
ADPT,Adaptive Biotechnologies Corp.,Chad Robins,"$8,751,617",Health%20Care
ADUS,Addus HomeCare Corporation,R. Allison,"$3,444,664",Health%20Care
AGEN,Agenus Inc.,Garo Armen,"$9,757,448",Health%20Care
AGIO,"Agios Pharmaceuticals, Inc.",Jacqualyn Fouse,"$6,519,427",Health%20Care
AGL,"Agilon Health, Inc.",Steven Sell,"$1,256,250",Health%20Care
AGTI,"Agiliti, Inc.",Thomas Leonard,"$5,632,702",Health%20Care
AHCO,AdaptHealth Corp.,Stephen Griggs,"$3,935,883",Health%20Care
AIRS,"AirSculpt Technologies, Inc.",Aaron Rollins,"$29,006,594",Health%20Care
AKRO,"Akero Therapeutics, Inc.",Andrew Cheng,"$4,454,686",Health%20Care
AKYA,"Akoya Biosciences, Inc.",Brian McKelligon,"$2,267,321",Health%20Care
ALBO,"Albireo Pharma, Inc.",Ronald W. Cooper,"$6,041,334",Health%20Care
ALEC,"Alector, Inc.",Arnon Rosenthal,"$9,612,580",Health%20Care
ALGN,"Align Technology, Inc.",Joseph Hogan,"$21,591,400",Health%20Care
ALHC,"Alignment Healthcare, Inc.",John Kao,"$45,998,850",Health%20Care
ALKS,Alkermes Plc,Richard Pops,"$8,846,588",Health%20Care
ALLO,"Allogene Therapeutics, Inc.",David Chang,"$10,161,454",Health%20Care
ALNY,"Alnylam Pharmaceuticals, Inc.",John Maraganore,"$10,176,685",Health%20Care
ALPN,"Alpine Immune Sciences, Inc.",Mitchell Gold,"$3,111,513",Health%20Care
ALVR,"AlloVir, Inc.",Diana Brainard,"$15,136,121",Health%20Care
ALXO,"ALX Oncology Holdings, Inc.",Jaume Pons,"$10,112,978",Health%20Care
AMED,"Amedisys, Inc.",Paul Kusserow,"$8,348,257",Health%20Care
AMEH,"Apollo Medical Holdings, Inc.",Brandon Sim,"$8,856,157",Health%20Care
AMGN,Amgen Inc.,Robert Bradway,"$21,721,154",Health%20Care
AMLX,"Amylyx Pharmaceuticals, Inc.",Joshua Cohen and Justin Klee,"$1,424,533",Health%20Care
AMN,"AMN Healthcare Services, Inc.",Susan Salka,"$9,472,551",Health%20Care
AMPH,"Amphastar Pharmaceuticals, Inc.",Jack Zhang,"$6,509,420",Health%20Care
AMRX,"Amneal Pharmaceuticals, Inc.",Chintu Patel,"$4,798,825",Health%20Care
AMWL,American Well Corporation,Ido Schoenberg,"$39,988,708",Health%20Care
ANAB,"AnaptysBio, Inc.",Hamza Suria,"$3,538,858",Health%20Care
ANGO,"AngioDynamics, Inc.",James Clemmer,"$5,659,728",Health%20Care
ANIK,"Anika Therapeutics, Inc.",Cheryl Blanchard,"$4,202,608",Health%20Care
ANIP,"ANI Pharmaceuticals, Inc.",Nikhil Lalwani,"$6,541,060",Health%20Care
ANTM,"Elevance Health, Inc.",Gail Boudreaux,"$19,348,241",Health%20Care
AORT,"Artivion, Inc.",James Mackin,"$4,749,584",Health%20Care
APLS,"Apellis Pharmaceuticals, Inc.",Cedric Francois,"$9,122,039",Health%20Care
ARCT,"Arcturus Therapeutics Holdings, Inc.",Joseph Payne,"$960,000",Health%20Care
ARQT,"Arcutis Biotherapeutics, Inc.",Todd Watanabe,"$4,284,123",Health%20Care
ARVN,"Arvinas, Inc.",John Houston,"$12,601,014",Health%20Care
ARWR,"Arrowhead Pharmaceuticals, Inc.",Christopher Anzalone,"$24,703,855",Health%20Care
ATEC,"Alphatec Holdings, Inc.",Patrick Miles,"$5,266,839",Health%20Care
ATHA,"Athira Pharma, Inc.",Mark J. Litton,"$2,974,729",Health%20Care
ATRA,"Atara Biotherapeutics, Inc.",Pascal Touchon,"$5,117,335",Health%20Care
ATRC,"AtriCure, Inc.",Michael Carrel,"$7,535,074",Health%20Care
ATRI,Atrion Corporation,David Battat,"$1,936,585",Health%20Care
AUPH,Aurinia Pharmaceuticals Inc.,Peter Greenleaf,"$1,240,389",Health%20Care
AURA,"Aura Biosciences, Inc.",Elisabet los Pinos,"$6,816,256",Health%20Care
AVAH,"Aveanna Healthcare Holdings, Inc.",Tony Strange,"$3,239,506",Health%20Care
AVIR,"Atea Pharmaceuticals, Inc.",Jean-Pierre Sommadossi,"$34,104,892",Health%20Care
AVNS,"Avanos Medical, Inc.",Joseph Woody,"$5,478,187",Health%20Care
AVTE,"Aerovate Therapeutics, Inc.",Timothy Noyes,"$5,305,460",Health%20Care
AVTR,"Avantor, Inc.",Michael Stubblefield,"$13,260,913",Health%20Care
AVXL,Anavex Life Sciences Corp.,Christopher Missling,"$9,417,057",Health%20Care
AXGN,"AxoGen, Inc.",Karen Zaderej,"$5,360,575",Health%20Care
AXNX,"Axonics, Inc.",Raymond Cohen,"$5,565,575",Health%20Care
AXSM,"Axsome Therapeutics, Inc.",Herriot Tabuteau,"$8,054,631",Health%20Care
AZTA,"Azenta, Inc.",Stephen Schwartz,"$4,668,378",Health%20Care
BAX,Baxter International Inc.,Jose Almeida,"$15,634,734",Health%20Care
BBIO,"BridgeBio Pharma, Inc.",Neil Kumar,"$25,626,959",Health%20Care
BCRX,"BioCryst Pharmaceuticals, Inc.",Jon Stonehouse,"$7,061,225",Health%20Care
BDX,"Becton, Dickinson and Company",Thomas Polen,"$16,711,230",Health%20Care
BEAM,"Beam Therapeutics, Inc.",John Evans,"$13,911,975",Health%20Care
BFLY,"Butterfly Network, Inc.",Todd Fruchterman,"$34,816,164",Health%20Care
BIIB,Biogen Inc.,Michel Vounatsos,"$17,689,665",Health%20Care
BIO,"Bio-Rad Laboratories, Inc.",Norman Schwartz,"$8,695,925",Health%20Care
BKD,Brookdale Senior Living Inc.,Lucinda Baier,"$5,300,248",Health%20Care
BLFS,"BioLife Solutions, Inc.",Michael Rice,"$2,249,907",Health%20Care
BLI,"Berkeley Lights, Inc.",Eric Hobbs,"$3,717,235",Health%20Care
BLUE,"bluebird bio, Inc.",Andrew Obenshain,"$9,258,002",Health%20Care
BMRN,BioMarin Pharmaceutical Inc.,Jean-Jacques Bienaime,"$18,255,438",Health%20Care
BMY,Bristol-Myers Squibb Company,Giovanni Caforio,"$19,784,806",Health%20Care
BNGO,"Bionano Genomics, Inc.",R. Holmlin,"$7,580,471",Health%20Care
BPMC,Blueprint Medicines Corp.,Jeffrey Albers,"$9,713,304",Health%20Care
BRKR,Bruker Corporation,Frank Laukien,"$5,594,539",Health%20Care
BSX,Boston Scientific Corporation,Michael Mahoney,"$16,064,039",Health%20Care
BTAI,"BioXcel Therapeutics, Inc.",Vimal Mehta,"$9,372,178",Health%20Care
BVS,"Bioventus, Inc.",Kenneth Reali,"$12,618,883",Health%20Care
CAH,"Cardinal Health, Inc.",Michael Kaufmann,"$13,463,557",Health%20Care
CANO,"Cano Health, Inc.",Marlow Hernandez,"$31,685,996",Health%20Care
CARA,"CARA Therapeutics, Inc.",Christopher Posner,"$9,901,376",Health%20Care
CCCC,"C4 Therapeutics, Inc.",Andrew Hirsch,"$952,200",Health%20Care
CCRN,"Cross Country Healthcare, Inc.",Kevin Clark,"$4,446,758",Health%20Care
